Geo_FIPS,Geo_QNAME,Geo_NAME,CENSUS_NUM,CITY_NAME ,TOTAL POP_DEMOGRAPHICS,PROP_POP WHITE,PROP_POP BLACK,PROP_POP ASIAN,PROP_POP AMERICAN INDIAN,PROP_POP NATIVE HAWAIIAN,WHITE_POP,BLACK_POP,AMERICAN INDIAN_POP,ASIAN_POP,NATIVE HAWAIIAN-POP,OTHER_POP,TWO RACES _POP,TOTAL NUMBER HOUSEHOLD_INCOME,PROP_<100K,PROP_>100K,<10K,10-15K,15-20K,20-25K,25-30K,30-35K,35-40K,40-45K,45-50K,50-60K,60-75K,75-99K,100-125K,125-150K,150-200K,>200K,MEDIAN HOUSEHOLD_INCOME,OWNER HOUSEHOLD_MEDIAN INCOME,RENTER HOUSEHOLD_MEDIAN INCOME,TOTAL HOUSING UNITS ,OWNER HOUSING UNITS,RENTER HOUSING UNITS,OWNER_RATE,RENTER_RATE,WHITE OWNER_RATE,NON_WHITE OWNER RATE,WHITE OWNER HOUSING UNITS,NON WHITE OWNER HOUSING UNITS,MEDIAN HOUSE VALUE (OWNER),,OTHER ,"Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Second Mortgage Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Home Equity Loan Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Both Second Mortgage and Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: No Second Mortgage and No Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Home Equity Loan Without A Primary Mortgage",Owner-Occupied Housing Units: Housing Units Without a Mortgage,1 PERSON HOUSEHOLD,2 PERSON HOUSEHOLD,3 PERSON HOUSEHOLD,4 PERSON HOUSEHOLD,5 PERSON HOUSEHOLD,6 PERSON HOUSEHOLD,7 OR MORE PERSON HOUSEHOLD
25017368600,"Census Tract 3686, Middlesex County, Massachusetts",Census Tract 3686,3686,WALTHAM,5961,0.619023654,0.072471062,0.025666834,0,0,3690,432,0,153,0,922,764,2526,0.454869359,0.545130641,12,90,32,95,108,32,8,133,140,101,160,238,247,320,380,430,113125,144076,97375,2552,820,1732,0.321316614,0.678683386,0.725609756,0.274390244,595,225,588200,,,621,164,22,142,0,449,8,199,742,926,289,335,217,0,17
25017368700,"Census Tract 3687, Middlesex County, Massachusetts",Census Tract 3687,3687,WALTHAM,2483,0.407974225,0.079339509,0.120418848,0,0,1013,197,0,299,0,592,382,1121,0.555753791,0.444246209,126,17,9,0,19,24,126,0,32,109,60,101,83,74,188,153,80524,156494,57778,1227,381,846,0.310513447,0.689486553,0.503937008,0.496062992,192,189,569400,,,294,23,0,23,0,271,0,87,496,224,283,45,26,37,10
25017368800,"Census Tract 3688, Middlesex County, Massachusetts",Census Tract 3688,3688,WALTHAM,5786,0.587279641,0.095748358,0.152782579,0.031109575,0,3398,554,180,884,0,45,725,2765,0.413743219,0.586256781,140,42,37,81,31,98,126,61,113,55,155,205,205,233,258,925,128277,151469,106167,2880,1059,1821,0.367708333,0.632291667,0.688385269,0.311614731,729,330,755100,,,589,46,19,27,0,528,15,470,1077,1093,306,158,73,45,13
25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",Census Tract 3689.01,3689.01,WALTHAM,6111,0.762722959,0.060382916,0.12387498,0.012109311,0,4661,369,74,757,0,45,205,2837,0.430384209,0.569615791,54,121,19,5,58,44,0,125,124,185,148,338,142,496,314,664,134813,127222,137771,2995,1892,1103,0.631719533,0.368280467,0.849365751,0.150634249,1607,285,799200,,,904,154,0,154,0,709,41,988,741,1360,454,199,27,56,0
25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",Census Tract 3689.02,3689.02,WALTHAM,3625,0.402758621,0.180413793,0.103172414,0.041103448,0.001655172,1460,654,149,374,6,680,302,1461,0.66255989,0.33744011,81,121,46,14,80,95,57,44,95,147,64,124,86,48,165,194,57450,143750,52212,1596,230,1366,0.144110276,0.855889724,0.760869565,0.239130435,175,55,714300,,,150,20,0,20,0,130,0,80,452,461,298,95,100,41,14
25017369000,"Census Tract 3690, Middlesex County, Massachusetts",Census Tract 3690,3690,WALTHAM,3626,0.647821291,0.067015996,0.147269719,0,0.009376724,2349,243,0,534,34,107,359,41,0.219512195,0.780487805,0,0,0,0,0,0,0,0,0,0,5,4,17,0,0,15,,111397,,41,37,4,0.902439024,0.097560976,0.243243243,0.756756757,9,28,484100,,,32,0,0,0,0,32,0,5,22,19,0,0,0,0,0
25017369100,"Census Tract 3691, Middlesex County, Massachusetts",Census Tract 3691,3691,WALTHAM,5004,0.756195044,0.063749001,0.042765787,0,0,3784,319,0,214,0,6,681,2035,0.296805897,0.703194103,0,35,9,65,0,7,19,22,23,71,142,211,330,254,224,623,133031,141329,103180,2106,1610,496,0.764482431,0.235517569,0.88447205,0.11552795,1424,186,749300,,,1021,108,8,100,0,825,88,589,307,995,418,230,85,0,0
25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",Census Tract 3701.01,3701.01,WATERTOWN,6583,0.77730518,0.063952605,0.083700441,0,0,5117,421,0,551,0,167,327,2970,0.390572391,0.609427609,236,42,38,0,111,30,75,75,18,86,105,344,330,444,357,679,124805,158974,95769,3106,1580,1526,0.508692853,0.491307147,0.882911392,0.117088608,1395,185,775700,,,1063,104,0,104,0,855,104,517,903,1081,463,370,124,29,0
25017370103,"Census Tract 3701.03, Middlesex County, Massachusetts",Census Tract 3701.03,3701.03,WATERTOWN,3344,0.563696172,0.035885167,0.255382775,0,0,1885,120,0,854,0,64,421,1552,0.476804124,0.523195876,61,90,28,42,0,45,26,67,48,0,146,187,121,97,188,406,108258,132946,78750,1781,712,1069,0.399775407,0.600224593,0.748595506,0.251404494,533,179,670900,,,496,77,0,77,0,419,0,216,701,446,248,39,75,17,26
25017370104,"Census Tract 3701.04, Middlesex County, Massachusetts",Census Tract 3701.04,3701.04,WATERTOWN,4343,0.708956942,0.020492747,0.144600507,0,0,3079,89,0,628,0,99,448,1803,0.372157515,0.627842485,90,0,35,10,6,36,4,57,9,61,53,310,220,202,240,470,126050,128445,121775,1876,811,1065,0.432302772,0.567697228,0.868064118,0.131935882,704,107,607100,,,610,129,9,120,0,481,0,201,487,614,431,157,55,54,5
25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",Census Tract 3702.01,3702.01,WATERTOWN,4321,0.803517704,0.051376996,0.061791252,0,0,3472,222,0,267,0,65,295,1808,0.350110619,0.649889381,22,0,0,10,9,42,0,10,10,38,143,349,131,183,221,640,141176,179500,99548,1847,1128,719,0.610720087,0.389279913,0.863475177,0.136524823,974,154,911300,,,785,232,14,218,0,543,10,343,400,701,396,262,34,15,0
25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",Census Tract 3702.02,3702.02,WATERTOWN,3455,0.791316932,0.008393632,0.069464544,0,0,2734,29,0,240,0,82,370,1672,0.369617225,0.630382775,51,10,19,0,30,15,44,52,18,98,132,149,258,95,169,532,122917,146447,84643,1795,1144,651,0.637325905,0.362674095,0.836538462,0.163461538,957,187,830800,,,762,46,0,46,0,678,38,382,621,609,243,143,46,0,10
25017370301,"Census Tract 3703.01, Middlesex County, Massachusetts",Census Tract 3703.01,3703.01,WATERTOWN,4159,0.722289012,0.010339024,0.113969704,0,0,3004,43,0,474,0,265,373,1981,0.375063099,0.624936901,86,39,27,17,32,22,40,84,28,93,148,127,302,217,293,426,123983,133250,122723,2048,972,1076,0.474609375,0.525390625,0.758230453,0.241769547,737,235,668000,,,437,34,0,34,0,342,61,535,764,570,418,156,0,73,0
25017370302,"Census Tract 3703.02, Middlesex County, Massachusetts",Census Tract 3703.02,3703.02,WATERTOWN,1976,0.49291498,0.011133603,0.127024291,0.026821862,0,974,22,53,251,0,232,444,868,0.513824885,0.486175115,40,19,15,28,6,28,0,30,0,74,49,157,137,29,71,185,95714,110905,83463,984,269,715,0.273373984,0.726626016,0.828996283,0.171003717,223,46,636900,,,149,0,0,0,0,149,0,120,296,252,99,183,23,0,15
25017370401,"Census Tract 3704.01, Middlesex County, Massachusetts",Census Tract 3704.01,3704.01,WATERTOWN,3688,0.656995662,0.100596529,0.159978308,0,0,2423,371,0,590,0,200,104,1898,0.447839831,0.552160169,149,23,166,14,23,10,25,101,11,22,98,208,159,178,372,339,116136,188882,102888,1928,573,1355,0.29719917,0.70280083,0.891797557,0.108202443,511,62,782100,,,356,65,0,65,0,291,0,217,815,683,197,165,0,38,0
25017370402,"Census Tract 3704.02, Middlesex County, Massachusetts",Census Tract 3704.02,3704.02,WATERTOWN,1431,0.58839972,0.029350105,0.097833683,0,0,842,42,0,140,0,127,280,685,0.308029197,0.691970803,44,16,16,4,6,0,0,17,6,28,41,33,97,46,70,261,137104,157000,136208,706,290,416,0.410764873,0.589235127,0.64137931,0.35862069,186,104,791300,,,250,23,0,23,0,221,6,40,184,312,165,24,0,0,0
25017370403,"Census Tract 3704.03, Middlesex County, Massachusetts",Census Tract 3704.03,3704.03,WATERTOWN,1970,0.78680203,0.056852792,0.103553299,0,0,1550,112,0,204,0,0,104,973,0.437821172,0.562178828,14,30,9,0,28,24,12,8,0,12,188,101,54,157,45,291,125542,146970,117656,988,434,554,0.439271255,0.560728745,0.68202765,0.31797235,296,138,707700,,,319,57,0,57,0,256,6,115,376,359,104,134,0,0,0
25017373100,"Census Tract 3731, Middlesex County, Massachusetts",Census Tract 3731,3731,NEWTON,5323,0.740747699,0.00657524,0.084726658,0.027991734,0,3943,35,149,451,0,409,336,1939,0.306859206,0.693140794,32,17,8,0,31,43,18,12,0,46,78,310,114,201,101,928,159441,232632,130859,2078,1034,1044,0.49759384,0.50240616,0.931334623,0.068665377,963,71,1126300,,,581,150,0,150,0,431,0,453,267,685,432,436,81,38,0
25017373200,"Census Tract 3732, Middlesex County, Massachusetts",Census Tract 3732,3732,NEWTON,5223,0.643691365,0.005743825,0.200650967,0,0,3362,30,0,1048,0,146,637,2188,0.402193784,0.597806216,12,126,164,17,108,29,0,27,19,78,89,211,281,183,290,554,121154,124837,109750,2210,1050,1160,0.475113122,0.524886878,0.688571429,0.311428571,723,327,882100,,,675,192,0,192,0,483,0,375,751,591,365,301,101,79,0
25017373300,"Census Tract 3733, Middlesex County, Massachusetts",Census Tract 3733,3733,NEWTON,3027,0.717542121,0.045920053,0.120911794,0,0,2172,139,0,366,0,94,256,1245,0.307630522,0.692369478,29,37,97,23,0,0,12,3,20,41,36,85,42,205,161,454,149720,209000,100598,1339,720,619,0.537714712,0.462285288,0.745833333,0.254166667,537,183,1090700,,,516,123,41,82,0,383,10,204,341,435,202,144,93,30,0
25017373400,"Census Tract 3734, Middlesex County, Massachusetts",Census Tract 3734,3734,NEWTON,3459,0.783463429,0.019658861,0.084128361,0.013298641,0,2710,68,46,291,0,45,299,1311,0.329519451,0.670480549,9,39,6,44,12,0,29,7,7,88,110,81,193,64,128,494,137656,157900,109904,1416,782,634,0.552259887,0.447740113,0.863171355,0.136828645,675,107,1127700,,,523,67,15,52,0,359,97,259,255,458,224,329,45,0,0
25017373500,"Census Tract 3735, Middlesex County, Massachusetts",Census Tract 3735,3735,NEWTON,6216,0.767535393,0.017374517,0.126447876,0,0,4771,108,0,786,0,135,416,1925,0.156363636,0.843636364,37,43,0,11,0,9,11,0,6,37,53,94,64,141,113,1306,250001,250001,143525,2023,1744,279,0.862086011,0.137913989,0.866399083,0.133600917,1511,233,1640300,,,1125,290,41,249,0,795,40,619,318,692,323,358,150,84,0
25017373600,"Census Tract 3736, Middlesex County, Massachusetts",Census Tract 3736,3736,NEWTON,6083,0.702120664,0.04224889,0.120170968,0,0.001643926,4271,257,0,731,10,123,691,1018,0.251473477,0.748526523,69,0,8,30,25,4,4,0,8,30,0,78,25,24,146,567,250001,250001,159643,1102,678,424,0.615245009,0.384754991,0.853982301,0.146017699,579,99,2000001,,,468,103,4,99,3,347,15,210,123,362,269,129,116,19,0
25017373700,"Census Tract 3737, Middlesex County, Massachusetts",Census Tract 3737,3737,NEWTON,3713,0.790465931,0.007810396,0.15028279,0,0,2935,29,0,558,0,32,159,1439,0.150104239,0.849895761,17,15,11,0,0,0,0,0,44,9,50,70,72,49,144,958,250001,250001,162045,1468,1321,147,0.89986376,0.10013624,0.862982589,0.137017411,1140,181,1533400,,,665,131,9,122,0,490,44,656,220,665,163,292,85,14,0
25017373800,"Census Tract 3738, Middlesex County, Massachusetts",Census Tract 3738,3738,NEWTON,6139,0.69490145,0.041863496,0.168594234,0,0,4266,257,0,1035,0,119,462,2452,0.2862969,0.7137031,60,38,0,61,36,81,20,83,38,32,106,147,203,149,568,830,159095,163594,124732,2526,1913,613,0.757323832,0.242676168,0.733403032,0.266596968,1403,510,1044400,,,976,113,0,113,0,838,25,937,680,779,415,270,288,20,0
25017373901,"Census Tract 3739.01, Middlesex County, Massachusetts",Census Tract 3739.01,3739.01,NEWTON,3066,0.716894977,0,0.233529028,0,0,2198,0,0,716,0,43,109,1066,0.250469043,0.749530957,9,9,0,82,0,13,0,9,0,0,75,70,53,49,96,601,248056,250001,201094,1091,933,158,0.855178735,0.144821265,0.697749196,0.302250804,651,282,1597600,,,596,284,21,263,0,312,0,337,122,470,94,194,171,15,0
25017373902,"Census Tract 3739.02, Middlesex County, Massachusetts",Census Tract 3739.02,3739.02,NEWTON,3678,0.758020663,0.006253399,0.156334965,0,0,2788,23,0,575,0,81,211,1434,0.277545328,0.722454672,96,11,0,18,15,0,20,10,21,27,42,138,43,36,308,649,182622,222652,160104,1669,1098,571,0.657878969,0.342121031,0.836976321,0.163023679,919,179,1156600,,,489,85,0,85,0,358,46,609,442,490,230,179,20,58,15
25017374000,"Census Tract 3740, Middlesex County, Massachusetts",Census Tract 3740,3740,NEWTON,4337,0.68342172,0.00276689,0.253631543,0,0.001152871,2964,12,0,1100,5,109,147,1639,0.263575351,0.736424649,20,21,46,46,17,9,17,28,16,41,133,38,66,152,147,842,212991,225156,31806,1826,1424,402,0.779846659,0.220153341,0.739466292,0.260533708,1053,371,1154400,,,909,233,0,233,12,602,62,515,321,644,317,236,89,32,0
25017374100,"Census Tract 3741, Middlesex County, Massachusetts",Census Tract 3741,3741,NEWTON,5251,0.549800038,0.011235955,0.354599124,0,0,2887,59,0,1862,0,96,347,2003,0.449825262,0.550174738,135,24,31,41,22,18,0,11,10,92,303,214,122,176,135,669,120766,149943,81792,2126,1231,895,0.579021637,0.420978363,0.648253452,0.351746548,798,433,932400,,,673,165,11,154,0,484,24,558,338,709,541,357,18,17,23
25017374200,"Census Tract 3742, Middlesex County, Massachusetts",Census Tract 3742,3742,NEWTON,4068,0.749262537,0.012536873,0.134709931,0.029006883,0,3048,51,118,548,0,31,272,1523,0.247537754,0.752462246,24,15,7,0,8,7,32,83,37,21,42,101,70,37,130,909,242389,250001,75288,1672,1203,469,0.719497608,0.280502392,0.796342477,0.203657523,958,245,1257300,,,723,163,9,154,8,531,21,480,279,606,157,269,203,0,9
25017374300,"Census Tract 3743, Middlesex County, Massachusetts",Census Tract 3743,3743,NEWTON,3788,0.831045407,0.007391763,0.082893347,0,0,3148,28,0,314,0,156,142,1282,0.104524181,0.895475819,20,5,0,0,11,0,8,0,0,8,25,57,27,43,132,946,250001,250001,190491,1282,1227,55,0.957098284,0.042901716,0.862265689,0.137734311,1058,169,1760900,,,781,204,61,143,0,523,54,446,108,463,251,361,46,53,0
25017374400,"Census Tract 3744, Middlesex County, Massachusetts",Census Tract 3744,3744,NEWTON,5639,0.641425785,0.029792516,0.188863274,0,0,3617,168,0,1065,0,258,531,2134,0.253045923,0.746954077,83,35,39,42,9,21,10,0,70,61,19,151,157,79,228,1130,242700,250001,,2257,1626,631,0.720425343,0.279574657,0.743542435,0.256457565,1209,417,1992300,,,835,137,0,137,10,688,0,791,426,801,385,290,222,7,3
25017374500,"Census Tract 3745, Middlesex County, Massachusetts",Census Tract 3745,3745,NEWTON,4686,0.640418267,0.090482288,0.166239863,0.00128041,0,3001,424,6,779,0,70,406,1767,0.308432371,0.691567629,101,11,45,18,52,14,36,0,24,55,51,138,211,162,165,684,135669,199205,107440,1807,1097,710,0.607083564,0.392916436,0.792160438,0.207839562,869,228,1034200,,,792,198,23,175,0,583,11,305,410,614,319,280,144,0,0
25017374600,"Census Tract 3746, Middlesex County, Massachusetts",Census Tract 3746,3746,NEWTON,5314,0.743695898,0.020135491,0.165412119,0.001693639,0,3952,107,9,879,0,62,305,2126,0.22201317,0.77798683,40,33,24,20,0,11,41,10,0,84,149,60,162,316,370,806,167381,203750,142770,2163,1366,797,0.631530282,0.368469718,0.75329429,0.24670571,1029,337,944700,,,945,209,19,190,0,702,34,421,523,712,512,247,71,48,13
25017374700,"Census Tract 3747, Middlesex County, Massachusetts",Census Tract 3747,3747,NEWTON,4421,0.731508708,0.00429767,0.167156752,0,0,3234,19,0,739,0,36,393,1874,0.369263607,0.630736393,117,146,12,27,19,85,29,10,20,57,63,107,68,77,189,848,171333,244886,56719,1995,1119,876,0.560902256,0.439097744,0.841823056,0.158176944,942,177,1102900,,,825,173,14,159,11,632,9,294,552,595,253,416,48,10,0
25017374800,"Census Tract 3748, Middlesex County, Massachusetts",Census Tract 3748,3748,NEWTON,5073,0.716341415,0.033904987,0.16696235,0,0,3634,172,0,847,0,88,332,1365,0.278388278,0.721611722,9,52,17,8,43,0,0,18,26,40,64,103,120,86,96,683,200083,250001,98523,1481,964,517,0.650911546,0.349088454,0.835062241,0.164937759,805,159,1215900,,,646,231,17,214,0,395,20,318,316,447,220,250,100,12,20
25017382100,"Census Tract 3821, Middlesex County, Massachusetts",Census Tract 3821,3821,NATICK,4926,0.771619976,0.02090946,0.112870483,0,0,3801,103,0,556,0,106,360,1718,0.269499418,0.730500582,29,40,24,5,32,0,0,44,5,85,89,110,243,150,226,636,151071,156116,92222,1801,1622,179,0.900610772,0.099389228,0.837237978,0.162762022,1358,264,735100,,,1034,240,33,207,0,728,66,588,292,578,276,397,144,31,0
25017382200,"Census Tract 3822, Middlesex County, Massachusetts",Census Tract 3822,3822,NATICK,5229,0.89577357,0.012813157,0.042264295,0,0,4684,67,0,221,0,63,194,2127,0.221438646,0.778561354,58,54,34,0,52,36,0,0,7,13,107,110,378,215,202,861,149943,194278,115417,2251,1582,669,0.702798756,0.297201244,0.891276865,0.108723135,1410,172,789000,,,1029,97,13,84,0,932,0,553,322,1028,401,288,69,10,9
25017382300,"Census Tract 3823, Middlesex County, Massachusetts",Census Tract 3823,3823,NATICK,5994,0.89039039,0.010510511,0.085251919,0.001835169,0,5337,63,11,511,0,5,67,2431,0.271081859,0.728918141,53,19,0,25,19,0,18,78,18,63,202,164,147,129,275,1221,202893,195069,222212,2473,1897,576,0.767084513,0.232915487,0.897206115,0.102793885,1702,195,899800,,,1370,385,0,385,0,985,0,527,731,690,420,504,67,19,0
25017382400,"Census Tract 3824, Middlesex County, Massachusetts",Census Tract 3824,3824,NATICK,5275,0.848909953,0.006066351,0.091943128,0,0,4478,32,0,485,0,43,237,2219,0.430374042,0.569625958,77,71,30,60,12,44,99,36,45,110,217,154,222,229,46,767,111172,185435,62254,2319,1526,793,0.65804226,0.34195774,0.835517693,0.164482307,1275,251,755500,,,1116,246,15,231,0,841,29,410,550,831,438,321,79,0,0
25017382500,"Census Tract 3825, Middlesex County, Massachusetts",Census Tract 3825,3825,NATICK,5697,0.719501492,0.014920133,0.160435317,0.001228717,0,4099,85,7,914,0,106,486,2451,0.424724602,0.575275398,238,63,0,43,39,17,19,57,76,46,163,280,219,92,340,759,121086,206719,78246,2530,1145,1385,0.45256917,0.54743083,0.907423581,0.092576419,1039,106,675000,,,857,224,19,205,18,581,34,288,837,633,385,394,202,0,0
25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",Census Tract 3826.01,3826.01,NATICK,4661,0.463848959,0.022527355,0.307659301,0.005578202,0,2162,105,26,1434,0,229,705,2152,0.341542751,0.658457249,0,48,28,0,29,59,95,24,16,125,233,78,359,283,367,408,122250,125135,121891,2195,949,1246,0.432346241,0.567653759,0.680716544,0.319283456,646,303,371700,,,695,21,0,21,15,659,0,254,715,865,211,326,35,0,0
25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",Census Tract 3826.02,3826.02,NATICK,4845,0.784726522,0.018163055,0.158307534,0,0.002889577,3802,88,0,767,14,34,140,2311,0.442665513,0.557334487,50,230,30,40,238,9,24,0,10,124,84,184,207,120,278,683,112211,171272,25802,2320,1683,637,0.725431034,0.274568966,0.74688057,0.25311943,1257,426,709800,,,931,101,0,101,0,781,49,752,975,617,251,380,68,0,20
25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",Census Tract 3831.01,3831.01,FRAMINGHAM,4177,0.263107493,0.059612162,0.009815657,0.046444817,0,1099,249,194,41,0,1143,1451,1170,0.696581197,0.303418803,44,104,37,67,42,10,30,137,76,6,91,171,121,106,44,84,64107,107292,45880,1241,285,956,0.229653505,0.770346495,0.287719298,0.712280702,82,203,354300,,,210,31,8,23,0,172,7,75,262,280,201,299,44,22,62
25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",Census Tract 3831.02,3831.02,FRAMINGHAM,5474,0.270734381,0.125319693,0.005297771,0.001644136,0,1482,686,9,29,0,1253,2015,1839,0.841761827,0.158238173,150,108,143,108,25,62,3,52,153,193,229,322,116,101,64,10,54651,103125,49965,1971,239,1732,0.121258245,0.878741755,0.464435146,0.535564854,111,128,528600,,,126,7,0,7,0,119,0,113,205,635,510,364,111,14,0
25017383200,"Census Tract 3832, Middlesex County, Massachusetts",Census Tract 3832,3832,FRAMINGHAM,6225,0.333493976,0.062168675,0.027630522,0.001285141,0,2076,387,8,172,0,2131,1451,2046,0.543499511,0.456500489,44,74,33,67,29,17,0,76,10,231,207,324,152,156,300,326,89671,157574,70514,2092,862,1230,0.412045889,0.587954111,0.600928074,0.399071926,518,344,482800,,,785,94,0,94,0,691,0,77,423,458,450,480,167,17,51
25017383300,"Census Tract 3833, Middlesex County, Massachusetts",Census Tract 3833,3833,FRAMINGHAM,3741,0.504410585,0.043303929,0.116011762,0.006148089,0,1887,162,23,434,0,530,705,1560,0.566025641,0.433974359,189,9,48,52,4,27,98,8,24,68,94,262,168,71,107,331,84605,194593,72130,1593,610,983,0.382925298,0.617074702,0.804918033,0.195081967,491,119,588100,,,458,113,9,104,0,345,0,152,612,448,142,259,99,0,0
25017383401,"Census Tract 3834.01, Middlesex County, Massachusetts",Census Tract 3834.01,3834.01,FRAMINGHAM,2859,0.483385799,0.030080448,0.016089542,0,0,1382,86,0,46,0,625,720,1062,0.593220339,0.406779661,62,38,10,0,36,0,113,42,79,0,143,107,116,33,137,146,76538,,61824,1110,311,799,0.28018018,0.71981982,0.675241158,0.324758842,210,101,412900,,,192,0,0,0,0,129,63,119,279,258,128,283,95,0,19
25017383402,"Census Tract 3834.02, Middlesex County, Massachusetts",Census Tract 3834.02,3834.02,FRAMINGHAM,3838,0.432777488,0.023970818,0.068004169,0,0,1661,92,0,261,0,1011,813,1380,0.679710145,0.320289855,149,0,0,164,0,36,0,90,35,84,263,117,237,4,120,81,67572,73162,60852,1422,599,823,0.421237693,0.578762307,0.789649416,0.210350584,473,126,432800,,,422,16,0,16,0,393,13,177,437,259,201,255,198,30,0
25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",Census Tract 3835.01,3835.01,FRAMINGHAM,4110,0.563260341,0.131386861,0.024817518,0.003892944,0,2315,540,16,102,0,290,847,1892,0.653276956,0.346723044,116,208,168,104,34,23,95,62,73,48,101,204,84,142,246,184,60514,160455,41000,2003,562,1441,0.280579131,0.719420869,0.669039146,0.330960854,376,186,555900,,,476,57,46,11,0,407,12,86,724,596,302,171,44,43,12
25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",Census Tract 3835.02,3835.02,FRAMINGHAM,3963,0.59096644,0.098410295,0.105980318,0,0.002775675,2342,390,0,420,11,550,250,1079,0.505097312,0.494902688,10,0,9,22,29,29,53,23,0,0,191,179,38,121,102,273,96736,164345,74861,1079,559,520,0.518072289,0.481927711,0.697674419,0.302325581,390,169,648100,,,347,115,7,108,0,232,0,212,274,260,329,143,67,6,0
25017383600,"Census Tract 3836, Middlesex County, Massachusetts",Census Tract 3836,3836,FRAMINGHAM,6046,0.642739001,0.018028449,0.140754218,0,0,3886,109,0,851,0,337,863,2323,0.427894963,0.572105037,48,125,21,0,26,28,82,30,51,141,183,259,325,188,267,549,113764,130926,66445,2405,1614,791,0.671101871,0.328898129,0.662949195,0.337050805,1070,544,602900,,,1224,204,43,161,0,900,120,390,613,811,375,384,117,7,16
25017383700,"Census Tract 3837, Middlesex County, Massachusetts",Census Tract 3837,3837,FRAMINGHAM,5193,0.662430194,0.025996534,0.062199114,0,0,3440,135,0,323,0,811,484,2102,0.430542341,0.569457659,17,77,170,0,19,18,37,0,33,76,134,324,342,59,241,555,115950,125167,84025,2102,1448,654,0.688867745,0.311132255,0.810082873,0.189917127,1173,275,586600,,,1030,166,0,166,0,787,77,418,490,655,571,322,62,0,2
25017383800,"Census Tract 3838, Middlesex County, Massachusetts",Census Tract 3838,3838,FRAMINGHAM,6103,0.729477306,0.04178273,0.086187121,0,0,4452,255,0,526,0,257,613,2476,0.335621971,0.664378029,63,68,36,42,14,47,0,23,34,59,149,296,333,219,266,827,132079,140115,115764,2603,1979,624,0.760276604,0.239723396,0.792319353,0.207680647,1568,411,606700,,,1448,310,37,273,36,1000,102,531,629,921,371,380,114,41,20
25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",Census Tract 3839.02,3839.02,FRAMINGHAM,5920,0.722466216,0.019425676,0.120608108,0.003547297,0,4277,115,21,714,0,434,359,2189,0.237094564,0.762905436,34,8,13,0,20,0,45,0,30,95,147,127,167,222,236,1045,182880,192054,64821,2274,2077,197,0.913368514,0.086631486,0.818488204,0.181511796,1700,377,652700,,,1251,258,0,258,0,950,43,826,339,822,395,500,79,14,40
25017383903,"Census Tract 3839.03, Middlesex County, Massachusetts",Census Tract 3839.03,3839.03,FRAMINGHAM,2527,0.563514048,0.188365651,0.063316185,0.007914523,0,1424,476,20,160,0,29,418,890,0.359550562,0.640449438,0,0,26,40,0,16,7,8,0,100,54,69,91,67,148,264,131324,131985,,923,881,42,0.954496208,0.045503792,0.713961407,0.286038593,629,252,576400,,,633,144,19,125,31,451,7,248,250,250,142,129,0,119,0
25017383904,"Census Tract 3839.04, Middlesex County, Massachusetts",Census Tract 3839.04,3839.04,FRAMINGHAM,4913,0.761042133,0.060248321,0.053327906,0.003460208,0,3739,296,17,262,0,224,375,2150,0.504651163,0.495348837,143,133,5,0,11,52,24,82,33,133,110,359,107,175,265,518,98611,139750,46053,2150,1538,612,0.715348837,0.284651163,0.850455137,0.149544863,1308,230,606200,,,979,130,12,118,0,849,0,559,691,790,262,282,103,12,10
25017384003,"Census Tract 3840.03, Middlesex County, Massachusetts",Census Tract 3840.03,3840.03,FRAMINGHAM,5475,0.597990868,0.098447489,0.129680365,0,0.003835616,3274,539,0,710,21,463,468,2702,0.529607698,0.470392302,83,129,34,58,61,58,20,139,108,186,230,325,199,305,127,640,94088,209781,76645,2857,997,1860,0.348967448,0.651032552,0.828485456,0.171514544,826,171,788300,,,707,51,0,51,0,640,16,290,1193,816,344,235,85,0,29
